pokedex_id,latitude,longitude,local_time,close_to_water,city,weather,temperature,population_density,google_types
2919,43,43.718996000000004,-79.30417,2016-09-03T19:16:19,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'supermarket', 'laundry', 'electronics_store', 'grocery_or_supermarket', 'atm', 'meal_takeaway', 'gas_station']"
2920,96,43.720149,-79.305403,2016-09-03T19:14:53,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'gas_station']"
2921,7,43.720853999999996,-79.302673,2016-09-03T19:12:59,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'gym']"
2922,41,43.718283,-79.307604,2016-09-03T19:12:37,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'church', 'store', 'local_government_office', 'storage']"
2923,19,43.722975,-79.302409,2016-09-03T19:12:03,True,Toronto,Clear,22.3,4039.2358,"['insurance_agency', 'cafe', 'hair_care', 'beauty_salon', 'store', 'dentist', 'home_goods_store', 'accounting', 'travel_agency', 'physiotherapist', 'car_rental']"
2924,81,43.718101000000004,-79.305667,2016-09-03T19:11:56,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'church', 'night_club', 'bar', 'car_wash', 'restaurant', 'store']"
2925,109,43.718084000000005,-79.305491,2016-09-03T19:04:32,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'church', 'night_club', 'bar', 'car_wash', 'restaurant', 'store']"
2926,21,43.718981,-79.30557900000001,2016-09-03T19:02:08,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'church', 'store', 'home_goods_store', 'transit_station', 'storage', 'gas_station']"
2927,96,43.720971,-79.304698,2016-09-03T18:54:41,True,Toronto,Clear,22.3,4039.2358,"['transit_station', 'insurance_agency', 'real_estate_agency']"
2928,7,43.720376,-79.30232099999999,2016-09-03T18:52:56,True,Toronto,Clear,22.3,4039.2358,['transit_station']
2929,10,43.72173,-79.308044,2016-09-03T18:51:29,True,Toronto,Clear,22.3,4039.2358,['park']
2930,124,43.720615,-79.302497,2016-09-03T18:51:23,True,Toronto,Clear,22.3,4039.2358,['gym']
2931,96,43.722905,-79.306371,2016-09-03T18:51:06,True,Toronto,Clear,22.3,4039.2358,[]
2932,19,43.72273,-79.30373,2016-09-03T18:50:49,True,Toronto,Clear,22.3,4039.2358,"['lawyer', 'real_estate_agency', 'dentist', 'store', 'grocery_or_supermarket', 'physiotherapist', 'car_rental', 'pharmacy']"
2933,19,43.717911,-79.305227,2016-09-03T18:50:37,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'church', 'night_club', 'bar', 'car_wash', 'store', 'restaurant']"
2934,96,43.719671000000005,-79.30505,2016-09-03T18:50:37,True,Toronto,Clear,22.3,4039.2358,"['transit_station', 'car_repair', 'gas_station']"
2935,19,43.719105,-79.306107,2016-09-03T18:50:26,True,Toronto,Clear,22.3,4039.2358,"['church', 'storage']"
2936,96,43.720487,-79.306635,2016-09-03T18:48:12,True,Toronto,Clear,22.3,4039.2358,"['store', 'storage']"
2937,16,43.717937,-79.306283,2016-09-03T18:47:50,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'church', 'night_club', 'bar', 'car_wash', 'restaurant']"
2938,96,43.721537,-79.30364200000001,2016-09-03T18:46:11,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'car_dealer', 'lawyer', 'real_estate_agency', 'car_wash', 'dentist', 'store', 'restaurant', 'grocery_or_supermarket', 'insurance_agency', 'car_rental']"
2939,96,43.718502,-79.30364200000001,2016-09-03T18:45:46,True,Toronto,Clear,22.3,4039.2358,"['restaurant', 'store', 'park', 'transit_station', 'supermarket', 'laundry', 'grocery_or_supermarket', 'atm', 'meal_takeaway']"
2940,96,43.718365000000006,-79.306899,2016-09-03T18:44:56,True,Toronto,Clear,22.3,4039.2358,"['car_repair', 'church', 'local_government_office', 'storage']"
2941,96,43.721447999999995,-79.30505,2016-09-03T18:42:34,True,Toronto,Clear,22.3,4039.2358,"['insurance_agency', 'real_estate_agency']"
2942,96,43.719671000000005,-79.30505,2016-09-03T15:50:37,True,Toronto,Clear,21.1,4039.2358,"['transit_station', 'car_repair', 'gas_station']"
2943,16,43.719105,-79.306107,2016-09-03T15:50:26,True,Toronto,Clear,21.1,4039.2358,"['church', 'storage']"
2944,96,43.720487,-79.306635,2016-09-03T15:48:12,True,Toronto,Clear,21.1,4039.2358,"['store', 'storage']"
2945,96,43.721447999999995,-79.30505,2016-09-03T15:42:34,True,Toronto,Clear,21.1,4039.2358,"['insurance_agency', 'real_estate_agency']"
2946,96,43.720149,-79.305403,2016-09-03T15:14:53,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'gas_station']"
2947,96,43.721537,-79.30364200000001,2016-09-03T14:34:14,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'car_dealer', 'lawyer', 'real_estate_agency', 'car_wash', 'dentist', 'store', 'restaurant', 'grocery_or_supermarket', 'insurance_agency', 'car_rental']"
2948,96,43.719482,-79.30461,2016-09-03T14:30:04,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'laundry', 'electronics_store', 'meal_takeaway', 'gas_station']"
2949,16,43.718351,-79.300472,2016-09-03T14:29:00,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'store', 'park', 'transit_station', 'supermarket', 'grocery_or_supermarket']"
2950,92,43.716436,-79.302145,2016-09-03T14:28:32,True,Toronto,Clear,21.1,4039.2358,['park']
2951,128,43.716667,-79.303025,2016-09-03T14:28:11,True,Toronto,Clear,21.1,4039.2358,['park']
2952,129,43.717068,-79.301,2016-09-03T14:26:45,True,Toronto,Clear,21.1,4039.2358,['park']
2953,46,43.716304,-79.30232099999999,2016-09-03T14:25:37,True,Toronto,Clear,21.1,4039.2358,['park']
2954,41,43.720564,-79.301176,2016-09-03T14:25:34,True,Toronto,Clear,21.1,4039.2358,"['transit_station', 'restaurant', 'bar']"
2955,41,43.723988,-79.302937,2016-09-03T14:24:28,True,Toronto,Clear,21.1,4039.2358,"['transit_station', 'cafe', 'physiotherapist', 'park']"
2956,96,43.718551,-79.30337800000001,2016-09-03T14:23:23,True,Toronto,Clear,21.1,4039.2358,"['restaurant', 'store', 'park', 'transit_station', 'supermarket', 'laundry', 'grocery_or_supermarket', 'atm', 'meal_takeaway']"
2957,21,43.717969000000004,-79.30584300000001,2016-09-03T14:22:19,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'church', 'night_club', 'bar', 'car_wash', 'restaurant', 'store']"
2958,16,43.719202,-79.304786,2016-09-03T14:22:06,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'supermarket', 'laundry', 'grocery_or_supermarket', 'atm', 'meal_takeaway', 'gas_station']"
2959,7,43.716684,-79.303201,2016-09-03T14:21:55,True,Toronto,Clear,21.1,4039.2358,['park']
2960,16,43.723896999999994,-79.302761,2016-09-03T14:20:51,True,Toronto,Clear,21.1,4039.2358,"['transit_station', 'cafe', 'physiotherapist', 'park']"
2961,19,43.716699,-79.301793,2016-09-03T14:19:43,True,Toronto,Clear,21.1,4039.2358,['park']
2962,16,43.717187,-79.305403,2016-09-03T14:19:27,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'night_club', 'bar', 'car_wash', 'store', 'restaurant', 'home_goods_store', 'travel_agency', 'plumber']"
2963,19,43.724160999999995,-79.303201,2016-09-03T14:19:12,True,Toronto,Clear,21.1,4039.2358,"['transit_station', 'cafe', 'park']"
2964,96,43.717802,-79.302497,2016-09-03T14:18:52,True,Toronto,Clear,21.1,4039.2358,['park']
2965,128,43.720620000000004,-79.308044,2016-09-03T14:18:16,True,Toronto,Clear,21.1,4039.2358,"['mosque', 'store', 'storage']"
2966,96,43.718042,-79.30425799999999,2016-09-03T14:18:15,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'car_wash', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'park', 'supermarket', 'grocery_or_supermarket', 'atm', 'meal_takeaway']"
2967,29,43.71698,-79.303201,2016-09-03T14:16:43,True,Toronto,Clear,21.1,4039.2358,['park']
2968,19,43.719437,-79.301,2016-09-03T14:16:21,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'furniture_store', 'bar', 'hair_care', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'accounting', 'supermarket', 'park', 'grocery_or_supermarket', 'convenience_store']"
2969,96,43.718996000000004,-79.30417,2016-09-03T14:16:19,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'supermarket', 'laundry', 'electronics_store', 'grocery_or_supermarket', 'atm', 'meal_takeaway', 'gas_station']"
2970,96,43.723702,-79.305403,2016-09-03T14:15:47,True,Toronto,Clear,21.1,4039.2358,['park']
2971,21,43.716823,-79.303113,2016-09-03T14:15:23,True,Toronto,Clear,21.1,4039.2358,['park']
2972,96,43.720149,-79.305403,2016-09-03T14:14:53,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'gas_station']"
2973,96,43.720853999999996,-79.302673,2016-09-03T14:12:59,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'gym']"
2974,13,43.718283,-79.307604,2016-09-03T14:12:37,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'church', 'store', 'local_government_office', 'storage']"
2975,21,43.722975,-79.302409,2016-09-03T14:12:03,True,Toronto,Clear,21.1,4039.2358,"['insurance_agency', 'cafe', 'hair_care', 'beauty_salon', 'store', 'dentist', 'home_goods_store', 'accounting', 'travel_agency', 'physiotherapist', 'car_rental']"
2976,16,43.718101000000004,-79.305667,2016-09-03T14:11:56,True,Toronto,Clear,21.1,4039.2358,"['car_repair', 'church', 'night_club', 'bar', 'car_wash', 'restaurant', 'store']"
2977,96,43.719202,-79.304786,2016-09-03T13:22:06,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'supermarket', 'laundry', 'grocery_or_supermarket', 'atm', 'meal_takeaway', 'gas_station']"
2978,54,43.718996000000004,-79.30417,2016-09-03T13:16:19,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'supermarket', 'laundry', 'electronics_store', 'grocery_or_supermarket', 'atm', 'meal_takeaway', 'gas_station']"
2979,29,43.720149,-79.305403,2016-09-03T13:14:53,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'gas_station']"
2980,39,43.899006,-79.254233,2016-09-03T12:40:12,False,Toronto,Clear,16.6,1631.5426,"['accounting', 'park', 'tourist_attraction']"
2981,19,43.721537,-79.30364200000001,2016-09-03T12:39:42,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'car_dealer', 'lawyer', 'real_estate_agency', 'car_wash', 'dentist', 'store', 'restaurant', 'grocery_or_supermarket', 'insurance_agency', 'car_rental']"
2982,128,43.880171000000004,-79.26876800000001,2016-09-03T12:39:37,False,Toronto,Clear,16.6,1631.5426,['transit_station']
2983,96,43.723503,-79.304082,2016-09-03T12:38:24,True,Toronto,Clear,18.4,4039.2358,"['pharmacy', 'furniture_store', 'real_estate_agency', 'store', 'restaurant', 'home_goods_store', 'meal_takeaway', 'physiotherapist', 'doctor']"
2984,41,43.723287,-79.301,2016-09-03T12:38:24,True,Toronto,Clear,18.4,4039.2358,"['department_store', 'shoe_store', 'furniture_store', 'jewelry_store', 'hair_care', 'beauty_salon', 'store', 'home_goods_store', 'clothing_store', 'electronics_store', 'doctor', 'pharmacy']"
2985,98,43.878343,-79.26894399999999,2016-09-03T12:38:23,False,Toronto,Clear,16.6,1631.5426,"['furniture_store', 'jewelry_store', 'store', 'local_government_office', 'roofing_contractor', 'clothing_store', 'home_goods_store', 'electronics_store']"
2986,11,43.878833,-79.267887,2016-09-03T12:37:55,False,Toronto,Clear,16.6,1631.5426,"['car_repair', 'furniture_store', 'store', 'local_government_office', 'home_goods_store', 'clothing_store', 'accounting', 'electronics_store', 'art_gallery']"
2987,96,43.724028000000004,-79.301793,2016-09-03T12:36:40,True,Toronto,Clear,18.4,4039.2358,"['cafe', 'beauty_salon', 'park', 'store', 'home_goods_store', 'transit_station']"
2988,96,43.722679,-79.30161700000001,2016-09-03T12:35:35,True,Toronto,Clear,18.4,4039.2358,"['department_store', 'jewelry_store', 'hair_care', 'beauty_salon', 'store', 'home_goods_store', 'clothing_store', 'accounting', 'travel_agency', 'electronics_store', 'insurance_agency', 'car_rental']"
2989,96,43.718108,-79.30417,2016-09-03T12:35:09,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'car_wash', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'supermarket', 'laundry', 'grocery_or_supermarket', 'atm', 'meal_takeaway']"
2990,21,43.723535,-79.302849,2016-09-03T12:34:56,True,Toronto,Clear,18.4,4039.2358,"['cafe', 'restaurant', 'park', 'transit_station', 'meal_takeaway', 'physiotherapist', 'car_rental', 'doctor']"
2991,41,43.771547999999996,-79.211497,2016-09-03T12:34:05,True,Toronto,Clear,16.6,3249.4587,"['transit_station', 'electrician']"
2992,16,43.722913,-79.306459,2016-09-03T12:33:36,True,Toronto,Clear,18.4,4039.2358,[]
2993,96,43.719997,-79.30144,2016-09-03T12:32:01,True,Toronto,Clear,18.4,4039.2358,"['furniture_store', 'bar', 'hair_care', 'beauty_salon', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'convenience_store']"
2994,96,43.718627000000005,-79.305755,2016-09-03T12:30:41,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'church', 'store', 'home_goods_store', 'storage']"
2995,92,43.723215,-79.30337800000001,2016-09-03T12:30:15,True,Toronto,Clear,18.4,4039.2358,"['cafe', 'real_estate_agency', 'restaurant', 'transit_station', 'meal_takeaway', 'physiotherapist', 'doctor']"
2996,92,43.719482,-79.30461,2016-09-03T12:30:04,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'store', 'restaurant', 'home_goods_store', 'transit_station', 'laundry', 'electronics_store', 'meal_takeaway', 'gas_station']"
2997,7,43.722305,-79.307076,2016-09-03T12:29:56,True,Toronto,Clear,18.4,4039.2358,[]
2998,16,43.717903,-79.305139,2016-09-03T12:28:29,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'church', 'night_club', 'bar', 'car_wash', 'store', 'restaurant', 'home_goods_store']"
2999,17,43.723544,-79.302937,2016-09-03T12:27:34,True,Toronto,Clear,18.4,4039.2358,"['cafe', 'restaurant', 'park', 'transit_station', 'meal_takeaway', 'physiotherapist', 'doctor']"
3000,41,43.720564,-79.301176,2016-09-03T12:25:34,True,Toronto,Clear,18.4,4039.2358,"['transit_station', 'restaurant', 'bar']"
3001,96,43.718551,-79.30337800000001,2016-09-03T12:23:23,True,Toronto,Clear,18.4,4039.2358,"['restaurant', 'store', 'park', 'transit_station', 'supermarket', 'laundry', 'grocery_or_supermarket', 'atm', 'meal_takeaway']"
3002,19,43.717969000000004,-79.30584300000001,2016-09-03T12:22:19,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'church', 'night_club', 'bar', 'car_wash', 'restaurant', 'store']"
3003,19,43.719202,-79.304786,2016-09-03T12:22:06,True,Toronto,Clear,18.4,4039.2358,"['car_repair', 'restaurant', 'store', 'home_goods_store', 'transit_station', 'supermarket', 'laundry', 'grocery_or_supermarket', 'atm', 'meal_takeaway', 'gas_station']"
3004,116,43.770317999999996,-79.21255500000001,2016-09-03T12:13:16,True,Toronto,Clear,16.6,3249.4587,[]
3005,19,43.707764000000005,-79.399038,2016-09-03T11:42:24,True,Toronto,Clear,15.5,4039.2358,"['shoe_store', 'library', 'real_estate_agency', 'bar', 'store', 'restaurant', 'home_goods_store', 'clothing_store', 'book_store', 'supermarket', 'travel_agency', 'dentist', 'electronics_store', 'bank', 'grocery_or_supermarket', 'atm', 'movie_theater']"
3006,41,43.707805,-79.400269,2016-09-03T11:42:05,True,Toronto,Clear,15.5,3756.671,"['shoe_store', 'library', 'real_estate_agency', 'store', 'dentist', 'home_goods_store', 'clothing_store', 'book_store', 'travel_agency', 'supermarket', 'restaurant', 'electronics_store', 'grocery_or_supermarket']"
3007,128,43.708422999999996,-79.398158,2016-09-03T11:41:23,True,Toronto,Clear,15.5,4039.2358,"['shoe_store', 'lawyer', 'bar', 'hardware_store', 'store', 'restaurant', 'bank', 'lodging', 'atm', 'meal_takeaway', 'meal_delivery', 'pharmacy']"
3008,16,43.705427,-79.397806,2016-09-03T11:41:15,True,Toronto,Clear,15.5,4039.2358,"['real_estate_agency', 'bar', 'hair_care', 'restaurant', 'dentist', 'atm', 'meal_takeaway', 'insurance_agency', 'car_rental', 'doctor']"
3009,19,43.705205,-79.397806,2016-09-03T11:39:34,True,Toronto,Clear,15.5,4039.2358,"['school', 'bakery', 'real_estate_agency', 'bar', 'hair_care', 'restaurant', 'dentist', 'store', 'atm', 'meal_takeaway', 'car_rental', 'doctor']"
3010,96,43.706834,-79.39622299999999,2016-09-03T11:39:19,True,Toronto,Clear,15.5,4039.2358,"['school', 'jewelry_store', 'spa', 'restaurant', 'store', 'dentist', 'accounting', 'embassy', 'gym', 'pharmacy']"
3011,96,43.705674,-79.399654,2016-09-03T11:37:26,True,Toronto,Clear,15.5,4039.2358,"['real_estate_agency', 'police', 'spa', 'hair_care', 'beauty_salon', 'store', 'local_government_office', 'transit_station', 'electrician', 'bus_station', 'physiotherapist', 'movie_theater', 'car_rental', 'doctor']"
3012,96,43.706965999999994,-79.40000500000001,2016-09-03T11:35:26,True,Toronto,Clear,15.5,3756.671,"['shoe_store', 'lawyer', 'real_estate_agency', 'store', 'restaurant', 'home_goods_store', 'clothing_store', 'dentist', 'supermarket', 'travel_agency', 'electronics_store', 'embassy', 'grocery_or_supermarket', 'bank', 'insurance_agency', 'gym']"
3013,44,43.708283,-79.396663,2016-09-03T11:35:10,True,Toronto,Clear,15.5,4039.2358,"['lodging', 'beauty_salon']"
3014,41,43.70518,-79.39833399999999,2016-09-03T11:32:33,True,Toronto,Clear,15.5,4039.2358,"['school', 'real_estate_agency', 'bar', 'hair_care', 'restaurant', 'dentist', 'meal_takeaway', 'movie_theater', 'car_rental', 'doctor']"
3015,29,43.704843,-79.400269,2016-09-03T11:31:54,True,Toronto,Clear,15.5,3756.671,"['real_estate_agency', 'store', 'home_goods_store', 'transit_station', 'electronics_store', 'electrician', 'bus_station', 'plumber']"
3016,124,43.704629,-79.396399,2016-09-03T11:31:22,True,Toronto,Clear,15.5,4039.2358,"['accounting', 'insurance_agency', 'store', 'lawyer']"
3017,96,43.70555,-79.401501,2016-09-03T11:30:10,True,Toronto,Clear,15.5,3756.671,"['lawyer', 'accounting', 'university', 'hospital', 'doctor']"
3018,124,43.708265999999995,-79.399654,2016-09-03T11:30:06,True,Toronto,Clear,15.5,4039.2358,"['shoe_store', 'library', 'real_estate_agency', 'store', 'clothing_store', 'book_store', 'travel_agency', 'bank', 'electronics_store', 'atm', 'gym']"
3019,16,43.707386,-79.39895,2016-09-03T11:28:22,True,Toronto,Clear,15.5,4039.2358,"['shoe_store', 'real_estate_agency', 'bar', 'beauty_salon', 'store', 'restaurant', 'home_goods_store', 'clothing_store', 'book_store', 'supermarket', 'travel_agency', 'dentist', 'electronics_store', 'grocery_or_supermarket', 'convenience_store', 'movie_theater', 'pharmacy']"
3020,96,43.771547999999996,-79.211497,2016-09-03T10:21:01,True,Toronto,Clear,13.5,3249.4587,"['transit_station', 'electrician']"
3021,96,43.770317999999996,-79.21255500000001,2016-09-03T10:13:16,True,Toronto,Clear,13.5,3249.4587,[]
3022,96,43.771557,-79.211585,2016-09-03T10:00:21,True,Toronto,Clear,13.5,3249.4587,"['transit_station', 'electrician']"
3023,13,43.645142,-79.38162,2016-09-03T09:24:57,True,Toronto,Clear,15.7,7215.5215,"['cafe', 'bakery', 'parking', 'bar', 'hair_care', 'beauty_salon', 'restaurant', 'local_government_office', 'store', 'transit_station', 'travel_agency', 'train_station', 'lodging', 'atm']"
3024,96,43.645035,-79.382852,2016-09-03T09:18:28,True,Toronto,Clear,15.7,7215.5215,"['bar', 'restaurant', 'travel_agency', 'insurance_agency', 'gym']"
3025,12,43.645957,-79.383204,2016-09-03T09:17:52,True,Toronto,Clear,15.7,7215.5215,"['cafe', 'bar', 'restaurant', 'store', 'lodging', 'insurance_agency', 'gym']"
3026,13,43.646592,-79.381268,2016-09-03T09:14:53,True,Toronto,Clear,15.7,7215.5215,"['cafe', 'parking', 'bar', 'hair_care', 'beauty_salon', 'restaurant', 'store', 'dentist', 'travel_agency', 'lodging']"
3027,10,43.647078,-79.37379,2016-09-03T09:13:59,True,Toronto,Clear,15.8,7215.5215,"['lodging', 'restaurant', 'store', 'bar']"
3028,13,43.643156,-79.381796,2016-09-03T09:13:45,True,Toronto,Clear,15.7,7215.5215,"['real_estate_agency', 'restaurant', 'store', 'dentist', 'bank', 'liquor_store', 'lodging', 'atm', 'insurance_agency']"
3029,19,43.646978999999995,-79.374318,2016-09-03T09:12:12,True,Toronto,Clear,15.8,7215.5215,"['lodging', 'restaurant', 'store', 'bar']"
3030,41,43.646921,-79.379245,2016-09-03T09:11:41,True,Toronto,Clear,15.8,7215.5215,"['cafe', 'bakery', 'real_estate_agency', 'bar', 'casino', 'restaurant', 'store', 'dentist', 'clothing_store', 'supermarket', 'bank', 'electronics_store', 'grocery_or_supermarket', 'atm', 'car_rental', 'pharmacy']"
3031,13,43.646674,-79.37898100000001,2016-09-03T09:11:34,True,Toronto,Clear,15.8,7215.5215,"['cafe', 'bakery', 'real_estate_agency', 'bar', 'casino', 'restaurant', 'store', 'clothing_store', 'supermarket', 'travel_agency', 'bank', 'electronics_store', 'grocery_or_supermarket', 'atm', 'car_rental', 'pharmacy']"
3032,10,43.646172,-79.379949,2016-09-03T09:10:43,True,Toronto,Clear,15.8,7215.5215,"['cafe', 'restaurant', 'store', 'dentist', 'clothing_store', 'travel_agency', 'bank', 'lodging', 'atm', 'insurance_agency', 'pharmacy']"
3033,21,43.646584000000004,-79.38118,2016-09-03T09:10:29,True,Toronto,Clear,15.7,7215.5215,"['cafe', 'parking', 'bar', 'hair_care', 'beauty_salon', 'restaurant', 'store', 'dentist', 'travel_agency', 'lodging']"
3034,13,43.646238000000004,-79.375902,2016-09-03T09:10:28,True,Toronto,Clear,15.8,7215.5215,"['parking', 'spa', 'travel_agency', 'laundry', 'post_office']"
3035,29,43.645644,-79.377485,2016-09-03T09:10:19,True,Toronto,Clear,15.8,7215.5215,"['school', 'cafe', 'parking', 'restaurant', 'local_government_office', 'store', 'transit_station', 'accounting', 'bus_station']"
3036,16,43.645158,-79.38417199999999,2016-09-03T09:08:59,True,Toronto,Clear,15.7,7215.5215,"['bar', 'insurance_agency', 'restaurant', 'store']"
3037,16,43.646879999999996,-79.374054,2016-09-03T09:08:44,True,Toronto,Clear,15.8,7215.5215,"['lodging', 'restaurant', 'bar']"
3038,133,43.64674,-79.376518,2016-09-03T09:06:59,True,Toronto,Clear,15.8,7215.5215,"['cafe', 'night_club', 'tourist_attraction', 'bar', 'lawyer', 'real_estate_agency', 'restaurant', 'store', 'clothing_store', 'convenience_store', 'shopping_mall', 'insurance_agency', 'pharmacy']"
